year,index,regressor,Coefficient,P-value,R-squared,Error
2019,RRSRR,RH2M,-23.28035848382059,0.08632736590723478,0.05657937358949128,0.005373885898881103
2019,RRSRS,RH2M,-8.69302750673406,0.26113778918286407,0.02469254378986041,0.0003176302992280348
2019,RRSSR,RH2M,-21.584116927514664,0.19812126957827492,0.03226108765717717,0.00027419761866893005
2019,RRSSS,RH2M,-110.55096864041515,0.10395229540525433,0.05100177932184735,0.000833334836962213
2019,RSRRR,RH2M,12.170866065206969,0.35850189971165947,0.016556096488422156,6.055710095541428e-06
2019,RSRRS,RH2M,-38.36999379704527,0.5540823609176957,0.006907423488266673,2.7425340930189054e-05
2019,RSRSR,RH2M,8.897140157271664,0.8105784261026712,0.0011368499447251823,1.6983143714451694e-06
2019,RSRSS,RH2M,-39.97239973188911,0.9002795721998693,0.00031086984594197453,2.3655829510458565e-05
2019,RSSRR,RH2M,344.1545534148884,0.41811726284955697,0.012897527727861902,7.870402588476708e-06
2019,RSSRS,RH2M,2699.526432696868,0.4005242169917852,0.013896775533230432,8.46754802211604e-05
2019,RSSSR,RH2M,-591.9694468898165,0.5549469294539895,0.006877431199154627,1.562807719427159e-06
2019,RSSSS,RH2M,3187.6789298956883,0.8262794611256763,0.000953351419365922,6.202624476468589e-05
2019,SRRRR,RH2M,-19928.485484414785,0.5961750126347686,0.005544739599675275,7.825508347206828e-05
2019,SRRRS,RH2M,126039.85055676135,0.3940545449000554,0.014280220045938985,0.00022722798218462474
2019,SRRSR,RH2M,94215.98305679245,0.5510940461227428,0.007011765334378306,4.9131673844752e-05
2019,SRRSS,RH2M,-871761.9502515388,0.24964942409312238,0.025899703512453742,0.00021070206703387325
2019,SRSRR,RH2M,-85051.60256512038,0.9350437227047176,0.00013151703841751683,7.646426074372401e-05
2019,SRSRS,RH2M,3101076.951280943,0.21197895994031615,0.030375503260901104,8.050195247981276e-05
2019,SRSSR,RH2M,3299092.4844610193,0.554116337516517,0.006906243172655868,7.74118040833567e-05
2019,SRSSS,RH2M,28069619.229611848,0.38614185428882775,0.014761465643965521,0.0004905953167311882
2019,SSRRR,RH2M,-28622734.935846485,0.5031905711299862,0.008835500473173052,0.00016171265984960272
2019,SSRRS,RH2M,63087545.23609091,0.3843181475573261,0.01487434804626142,8.748166451440068e-05
2019,SSRSR,RH2M,194311382.3054539,0.39290314934626525,0.014349397365052474,0.00016234158417806875
2019,SSRSS,RH2M,1135241247.5212975,0.10231486511877118,0.05147607328482451,0.0002803693859023799
2019,SSSRR,RH2M,-1882914680.513713,0.07758318896784322,0.05981008485250239,0.00012410361291484705
2019,SSSRS,RH2M,-2057595661.6411388,0.7421901370009485,0.002140389641581475,0.0008289723897154729
2019,SSSSR,RH2M,12894767379.396996,0.43384439237462136,0.01205494095219306,0.0010794334439724524
2019,SSSSS,RH2M,564975169326.2295,0.020634097889369978,0.10064132170944129,0.04261546136627169
2019,RRRRR,T2M_MAX,0.0072212700141783305,0.03385331213444081,0.08528205272746714,0.01783680791823426
2019,RRRRS,T2M_MAX,-9.109594808274437e-05,0.9012815747335943,0.00030462289298516243,0.0008684877113423286
2019,RRRSR,T2M_MAX,7.50371183779315e-05,0.946887967183772,8.786505221436425e-05,0.002043423458857902
2019,RRRSS,T2M_MAX,-0.000644296049655687,0.5699706840516569,0.006370002055807844,0.0020649829547623568
2019,RRSRR,T2M_MAX,0.004917351000952443,0.006717610850740039,0.13537540125626246,0.004925050193881311
2019,RRSRS,T2M_MAX,-2.792379195923094e-05,0.9504846267703035,7.635347722390051e-05,0.00032564710238592264
2019,RRSSR,T2M_MAX,0.00043266964375598445,0.2997099425773446,0.0210701578640744,0.00027736843908425393
2019,RRSSS,T2M_MAX,0.00106841058456599,0.14365950948126482,0.0414555456928537,0.0008417175808614965
2019,RSRRR,T2M_MAX,1.3527326470684494e-05,0.8267875751930198,0.0009476956154457206,6.151821272197503e-06
2019,RSRRS,T2M_MAX,0.00014573358319981819,0.26277762152273265,0.02452547338347888,2.6938799155203217e-05
2019,RSRSR,T2M_MAX,-2.3206645165370974e-05,0.4739577385769689,0.010101201684260985,1.683072756626262e-06
2019,RSRSS,T2M_MAX,-4.5373727736053616e-05,0.7079652165874195,0.00277457278381521,2.3597530450375994e-05
2019,RSSRR,T2M_MAX,-9.219117392173744e-05,0.18629232779716104,0.033994166235200796,7.702194076209361e-06
2019,RSSRS,T2M_MAX,-0.00017341140542810523,0.45137507205836,0.011168129434327656,8.490978573101524e-05
2019,RSSSR,T2M_MAX,3.629942877422077e-05,0.24234146758990807,0.02670283039274568,1.5316098714738292e-06
2019,RSSSS,T2M_MAX,0.00012151898525844814,0.5351904538992831,0.007585058929686972,6.161451232573783e-05
2019,SRRRR,T2M_MAX,0.0002209042439736449,0.3151982347742618,0.019776126045910503,7.71351956514487e-05
2019,SRRRS,T2M_MAX,-0.0005352555681045818,0.15296200895693624,0.039634598137955224,0.0002213832945862249
2019,SRRSR,T2M_MAX,-0.00011002630292152691,0.5293727584932075,0.007802539841273104,4.9092547424316025e-05
2019,SRRSS,T2M_MAX,0.00030641226833686433,0.4014559660047474,0.01384227876582822,0.00021331013965881766
2019,SRSRR,T2M_MAX,0.00013198437827990266,0.5439854146436931,0.007264234559827387,7.591879103279467e-05
2019,SRSRS,T2M_MAX,7.625269684214948e-05,0.7368450987701892,0.0022334076190451135,8.283841742439906e-05
2019,SRSSR,T2M_MAX,-0.00011427951057741334,0.6029588697418553,0.0053429390306444224,7.753366387064477e-05
2019,SRSSS,T2M_MAX,-0.0005402472048936523,0.3289674602418934,0.01869233090761535,0.000488637959175834
2019,SSRRR,T2M_MAX,0.00039284646354651614,0.21359188427555753,0.03016531230283981,0.0001582326112736967
2019,SSRRS,T2M_MAX,-0.00036319000747097485,0.11745645818767171,0.047369934530714475,8.459597375059433e-05
2019,SSRSR,T2M_MAX,-0.0006781681213179345,0.029978460676897772,0.08904886044497218,0.0001500382089848445
2019,SSRSS,T2M_MAX,-0.0005457807429482803,0.19899572575555954,0.03213768047275012,0.00028608552353934685
2019,SSSRR,T2M_MAX,0.00026563397099868693,0.3514063022341446,0.0170474256440325,0.00012974821771236276
2019,SSSRS,T2M_MAX,6.76400891185374e-05,0.9249634480319493,0.00017562977004670355,0.0008306046149994866
2019,SSSSR,T2M_MAX,-0.0009225298165180733,0.25969711755179586,0.024840375647951718,0.0010654640175555327
2019,SSSSS,T2M_MAX,-0.010586515779928793,0.04656944309002959,0.0754279397518387,0.04381017925876989
2019,RRRRR,T2M_MIN,-0.0012689700559739882,0.40614809617761516,0.01357056904229803,0.019235166793598987
2019,RRRRS,T2M_MIN,4.996799780564232e-05,0.8772475397096517,0.0004722947821222956,0.0008683420459940757
2019,RRRSR,T2M_MIN,0.00011019744905588994,0.824216168461803,0.0009764989766550825,0.0020416074438861127
2019,RRRSS,T2M_MIN,-0.0005000906370948086,0.31520403403103975,0.0197756567981886,0.002037123038498033
2019,RRSRR,T2M_MIN,-0.00018217471283676968,0.8259117871543321,0.0009574549731633519,0.005690717899108046
2019,RRSRS,T2M_MIN,-0.0002667879403853718,0.17410580707182902,0.035915114482672594,0.00031397542253805525
2019,RRSSR,T2M_MIN,0.00018370228279902204,0.3177262414625557,0.019572616089905126,0.0002777927502110437
2019,RRSSS,T2M_MIN,0.0005769980752984841,0.0714670336873493,0.06230456029888043,0.0008234096327442486
2019,RSRRR,T2M_MIN,-7.20983398357e-06,0.7911778860222364,0.0013872677538077083,6.149114537805747e-06
2019,RSRRS,T2M_MIN,1.8528868217418437e-05,0.747927923341479,0.0020429640823881323,2.7559678313029926e-05
2019,RSRSR,T2M_MIN,1.361981236202087e-05,0.3391381913390814,0.01792897251737846,1.6697636104218724e-06
2019,RSRSS,T2M_MIN,-2.009792408469377e-05,0.7064330799788046,0.0028051393291544935,2.359680714853799e-05
2019,RSSRR,T2M_MIN,-1.5711002702134695e-05,0.6117844414820575,0.005087428798962179,7.932674363244714e-06
2019,RSSRS,T2M_MIN,0.0001507162485559639,0.13407478821574056,0.04347204871810939,8.213588761313925e-05
2019,RSSSR,T2M_MIN,-3.839384539423774e-06,0.7802978014792779,0.0015393797631931827,1.5712078386600677e-06
2019,RSSSS,T2M_MIN,2.4251620390079707e-06,0.9776308385431605,1.5567434524466073e-05,6.208446749038425e-05
2019,SRRRR,T2M_MIN,0.0001991772261061714,0.03662381793614567,0.08284709712464333,7.217205220702287e-05
2019,SRRRS,T2M_MIN,3.300195430569464e-05,0.8430009277015585,0.0007764191217182193,0.00023034087643533822
2019,SRRSR,T2M_MIN,4.795202240122004e-05,0.53379120277611,0.00763697986408074,4.910073910123342e-05
2019,SRRSS,T2M_MIN,0.0001963947071105121,0.22035574150603862,0.029303512709075386,0.0002099658085232218
2019,SRSRR,T2M_MIN,0.00013186834633677785,0.16548677499091918,0.03736721673525367,7.361668598853165e-05
2019,SRSRS,T2M_MIN,0.00019651224144076558,0.04507016363578918,0.07643664732674249,7.667777926304233e-05
2019,SRSSR,T2M_MIN,0.00011806617540604137,0.21968751366772526,0.029387273775240086,7.56594044487452e-05
2019,SRSSS,T2M_MIN,0.0005242158831147015,0.028432406269303434,0.09069087418309507,0.00045278659231318363
2019,SSRRR,T2M_MIN,9.042457653161272e-05,0.5181131437612052,0.008235688866456536,0.00016181052163780952
2019,SSRRS,T2M_MIN,-9.163627565875235e-05,0.373812838640997,0.01553941610272458,8.742260477874223e-05
2019,SSRSR,T2M_MIN,4.856138729990761e-05,0.730157857761969,0.0023528846061851016,0.00016431746983235697
2019,SSRSS,T2M_MIN,-1.05050072934855e-05,0.955608823090744,6.135298009934953e-05,0.00029556680280687413
2019,SSSRR,T2M_MIN,7.753479942954244e-05,0.5379254338219115,0.007484275142959462,0.00013101053876996038
2019,SSSRS,T2M_MIN,0.0006264235576589058,0.043369567448121774,0.077623065105068,0.000766265117859256
2019,SSSSR,T2M_MIN,-0.000492086061292587,0.17105118719958384,0.03642036524162284,0.0010528116661582708
2019,SSSSS,T2M_MIN,-0.0005371799374297166,0.8220808247539859,0.0010007614082904182,0.04733685734601395
2019,RRRRR,PRECTOTCORR,-0.05866707766157559,0.20220720289831887,0.03168973561000443,0.018881846849817037
2019,RRRRS,PRECTOTCORR,-0.018199280391052286,0.8085896328575449,0.0011613081896021393,0.0008677434639749429
2019,RRRSR,PRECTOTCORR,0.24574798005000842,0.5390062730822919,0.007444700600802712,0.002028389007512104
2019,RRRSS,PRECTOTCORR,-1.2436098736089665,0.2534953394455602,0.025488266064680132,0.0020252509726516625
2019,RRSRR,PRECTOTCORR,-6.297728225674833,0.15517215869140613,0.03921987672852245,0.005472768574096474
2019,RRSRS,PRECTOTCORR,-2.5351831567560743,0.31523045541258526,0.019773519048291277,0.0003192322876990817
2019,RRSSR,PRECTOTCORR,-7.366955585038965,0.1779411743412468,0.03529462539745698,0.0002733381008651938
2019,RRSSS,PRECTOTCORR,-62.44411320852161,0.0038227637055859138,0.15264490458606772,0.000744079920172316
2019,RSRRR,PRECTOTCORR,3.1952525962946394,0.46108591545249367,0.010699298950212044,6.091774245060317e-06
2019,RSRRS,PRECTOTCORR,22.595463421382615,0.28418133749700586,0.02245506754870208,2.6995975683580917e-05
2019,RSRSR,PRECTOTCORR,0.00977000051068105,0.9993572501219137,1.2849650565804893e-08,1.700247275643758e-06
2019,RSRSS,PRECTOTCORR,30.38940101963135,0.7704668091818729,0.001684167178045759,2.3623332920693296e-05
2019,RSSRR,PRECTOTCORR,23.061713288902233,0.8684765492632104,0.000542822584050584,7.968909588585723e-06
2019,RSSRS,PRECTOTCORR,1413.0611623055674,0.17549335242823194,0.03568887934063791,8.280421886723934e-05
2019,RSSSR,PRECTOTCORR,95.17537555273775,0.7716560528253161,0.0016662784782376372,1.5710081470029783e-06
2019,RSSSS,PRECTOTCORR,1048.7677116799116,0.8250387017049423,0.0009672363264652262,6.202538271420256e-05
2019,SRRRR,PRECTOTCORR,-6921.6211881782765,0.573045849219154,0.0062692857410898695,7.819806791688589e-05
2019,SRRRS,PRECTOTCORR,22047.384394137844,0.6489263470636729,0.004095463105441843,0.00022957577089262638
2019,SRRSR,PRECTOTCORR,-2980.8444540668906,0.9540350945473537,6.57849444691827e-05,4.947535127328062e-05
2019,SRRSS,PRECTOTCORR,42494.58764641064,0.8644585848300452,0.0005768140996021964,0.00021617951649343845
2019,SRSRR,PRECTOTCORR,46620.23560532561,0.8912067313664953,0.00037036982067495394,7.644599463999824e-05
2019,SRSRS,PRECTOTCORR,904822.6478953224,0.2656296194485506,0.024237898002375524,8.101152005831694e-05
2019,SRSSR,PRECTOTCORR,782850.4276538735,0.6676096066317909,0.0036448538416323784,7.766602986032595e-05
2019,SRSSS,PRECTOTCORR,4249280.130573033,0.6888035714371694,0.0031707119899440084,0.0004963668829679518
2019,SSRRR,PRECTOTCORR,-23620644.278334893,0.0868485851333918,0.05639776851605238,0.00015395267563167968
2019,SSRRS,PRECTOTCORR,278206.2313410104,0.9906639410267999,2.7111504669052877e-06,8.880230371115461e-05
2019,SSRSR,PRECTOTCORR,36596159.88398179,0.6231195907567351,0.004770653290622429,0.0001639192512370876
2019,SSRSS,PRECTOTCORR,430890958.56505406,0.056457758356621965,0.06950791165073478,0.0002750394460801457
2019,SSSRR,PRECTOTCORR,-291609634.1250405,0.40833039216845257,0.013445729392774997,0.00013022363604030005
2019,SSSRS,PRECTOTCORR,-1647050934.529576,0.4188968401456892,0.01285466510125477,0.0008200714998110453
2019,SSSSR,PRECTOTCORR,1301568152.6228402,0.8094059702641083,0.0011512355727716361,0.001091346884038759
2019,SSSSS,PRECTOTCORR,140531428003.26224,0.08136491467847164,0.058368329524942864,0.0446185365672575
2020,RRRRR,T2M,0.001976498712723952,0.4334964281356889,0.01140004143825668,0.015587219782927762
2020,RRRRS,T2M,0.001990923445572148,0.021678434034942986,0.09382169574657906,0.0017614930472754893
2020,RRRSR,T2M,0.000486473798022735,0.5637930872340059,0.0062079949259361555,0.0017431087468043102
2020,RRRSS,T2M,0.0009622833718547969,0.3506960141455452,0.016146505554260893,0.0025960872140905838
2020,RRSRR,T2M,0.0006134986041994888,0.6309074199609708,0.0043051247144739735,0.004005245326464208
2020,RRSRS,T2M,0.0005156404337927592,0.2282246574753283,0.02677151992205762,0.00044473073129953835
2020,RRSSR,T2M,0.0005848077488034774,0.044356891087121625,0.07277677389893278,0.00020048374590292395
2020,RRSSS,T2M,0.0009400635398592196,0.0623635048483751,0.06285475735183121,0.0006062400143196353
2020,RSRRR,T2M,-5.484717131458475e-06,0.8251163639049423,0.0009122051792670449,1.5159365274604969e-06
2020,RSRRS,T2M,-3.2915222785000936e-06,0.9660092624617209,3.394093335495896e-05,1.4686438999202199e-05
2020,RSRSR,T2M,-2.6556041821876912e-06,0.6398069223773377,0.004084802835140011,7.911145608270356e-08
2020,RSRSS,T2M,4.31416911794824e-05,0.7161766897279607,0.002467595279154411,3.461854755185426e-05
2020,RSSRR,T2M,3.412659865209041e-05,0.5830660015113738,0.005615754664133443,9.488412298622692e-06
2020,RSSRS,T2M,-2.9400546785602388e-05,0.69385461621496,0.0028918301981537553,1.3713292213670411e-05
2020,RSSSR,T2M,0.0001312744569981461,0.13447352090995746,0.04100322700365355,1.8544750673749917e-05
2020,RSSSS,T2M,0.0002477952236714446,0.036995777357856405,0.07809310538046854,3.33519830490466e-05
2020,SRRRR,T2M,3.552464625931814e-05,0.7479485440772822,0.001928200244114775,3.005596006622586e-05
2020,SRRRS,T2M,0.001033562195596241,0.011377516150620276,0.11282260284834544,0.00038649956993186814
2020,SRRSR,T2M,-0.00014900869998621928,0.29685975010228427,0.02013441164269003,4.971783900283933e-05
2020,SRRSS,T2M,0.00011317942393378073,0.694782854785611,0.0028734202202236325,0.00020452553495285515
2020,SRSRR,T2M,0.000342856007543388,0.07039703057227542,0.05935153619947875,8.571964088785414e-05
2020,SRSRS,T2M,-0.00025859348642723854,0.10109244412039972,0.04900171067170411,5.971247692091554e-05
2020,SRSSR,T2M,0.00022639207792051806,0.45060421300110054,0.010581043451529104,0.0002205137169725131
2020,SRSSS,T2M,0.0009900483379658917,0.047454931827140646,0.07080374517214738,0.00059186880120757
2020,SSRRR,T2M,6.0658795827436775e-05,0.15727987450854747,0.036693786805512385,4.4444786758301865e-06
2020,SSRRS,T2M,0.0005365844460057662,0.09450879257824928,0.050912632361474364,0.0002469552308242316
2020,SSRSR,T2M,-3.096503586998253e-06,0.9453714880016444,8.77498235714036e-05,5.027131451172142e-06
2020,SSRSS,T2M,0.00035115496401061727,0.33810488494913415,0.01700426515333331,0.0003279841212601366
2020,SSSRR,T2M,-0.00014649076469692009,0.4512015114851622,0.01055330832539536,9.257328938401439e-05
2020,SSSRS,T2M,0.0006406044879670994,0.18712271377567588,0.0320002963290551,0.0005711663426991326
2020,SSSSR,T2M,-0.0018509616048453875,0.0023442755511669587,0.15888081822572653,0.0008345307027202945
2020,SSSSS,T2M,-0.010408109558439281,0.021024681456392816,0.09472443855805346,0.04763475065325094
2020,RRRRR,QV2M,-0.10284984041526755,0.34071707566738596,0.016822864506089608,0.015501718327793963
2020,RRRRS,QV2M,0.45887279467053943,0.00762372207907913,0.12458811400502379,0.0017016871221088414
2020,RRRSR,QV2M,0.3916120693880466,0.43899901152813003,0.011131341373460057,0.0017344732091742934
2020,RRRSS,QV2M,-0.27837238441076184,0.8617506121471955,0.0005666719193581082,0.002637197610227374
2020,RRSRR,QV2M,-2.2048435192109355,0.6429415541004395,0.004008869830680939,0.004006437030386972
2020,RRSRS,QV2M,2.9351478546342955,0.434827149320555,0.011334591405819938,0.0004517848574873532
2020,RRSSR,QV2M,13.369380569424777,0.022952472831470165,0.09213831692778751,0.00019629740267551395
2020,RRSSS,QV2M,32.42654399231871,0.1742372727004623,0.033915690880578664,0.0006249607197914503
2020,RSRRR,QV2M,-0.22985996695172894,0.9318703551987328,0.00013659890646966488,1.5171133708630049e-06
2020,RSRRS,QV2M,-1.8475156872282088,0.9236374049089758,0.00017171190077036602,1.4684415565616168e-05
2020,RSRSR,QV2M,-0.20366468803360802,0.9502618864620624,7.272321480122912e-05,7.94301593835351e-08
2020,RSRSS,QV2M,3.691727240504406,0.9812594511991903,1.0313103450454442e-05,3.470382552322175e-05
2020,RSSRR,QV2M,-102.82822159998827,0.5873943237480815,0.005488022742430099,9.489631116340793e-06
2020,RSSRS,QV2M,-115.08081031919481,0.8263229241434762,0.0008994640692072675,1.3740693352032654e-05
2020,RSSSR,QV2M,890.0645219953733,0.5335923207623721,0.007217316708346577,1.9198091018946816e-05
2020,RSSSS,QV2M,10974.369271679563,0.012262142837719458,0.11061797378034133,3.217532533461144e-05
2020,SRRRR,QV2M,7514.285557191056,0.42646370703609293,0.011750993088926465,2.976015622770975e-05
2020,SRRRS,QV2M,235983.1820798329,0.0030699332424594552,0.1510982415173615,0.0003698247561551219
2020,SRRSR,QV2M,-44052.70461687735,0.49847512806024885,0.00852714315391645,5.0306785397982194e-05
2020,SRRSS,QV2M,354015.0594176255,0.23795901207200196,0.025693238255090844,0.00019984484988663334
2020,SRSRR,QV2M,437946.1037551526,0.34260627931741794,0.01669281251126542,8.960705538541643e-05
2020,SRSRS,QV2M,-573546.2837387673,0.5164567953388748,0.007837207771315136,6.229716551287567e-05
2020,SRSSR,QV2M,3119571.1145758945,0.4154140713570411,0.012320058855818439,0.00022012613924506585
2020,SRSSS,QV2M,2977734.6319903065,0.8421679551726218,0.0007408000433284379,0.0006364966945368951
2020,SSRRR,QV2M,4674606.825208692,0.10646096474939117,0.04753892028592077,4.394441663891517e-06
2020,SSRRS,QV2M,103098928.8705449,0.03796324677981862,0.07733578760833404,0.00024007985072162973
2020,SSRSR,QV2M,6160465.95011413,0.7039409102551619,0.002695389009081839,5.014021355800798e-06
2020,SSRSS,QV2M,417648139.5988016,0.1661076944520699,0.03520801256764139,0.000321910300298691
2020,SSSRR,QV2M,-182862692.97044778,0.6217260381714835,0.004539898460705349,9.313590800336261e-05
2020,SSSRS,QV2M,3057833244.899343,0.1501309238271202,0.03796642752463675,0.0005676460385894095
2020,SSSSR,QV2M,-8831179768.88102,0.16420399195772098,0.035520863455791196,0.0009569243800640188
2020,SSSSS,QV2M,-108320288925.95755,0.3109446494329766,0.01900583223079444,0.051618992673951904
2020,RRRRR,RH2M,-0.5512374113041765,0.0010258279895922894,0.18246506937778117,0.012890043675875039
2020,RRRRS,RH2M,0.19008217277886774,0.6250877415250728,0.004453046408349426,0.0019352141060503287
2020,RRRSR,RH2M,-0.09217504379420038,0.9398852559259039,0.00010629406738460467,0.001753811115189868
2020,RRRSS,RH2M,-6.448689300172321,0.1019964021614532,0.04874969512504179,0.002510057409794408
2020,RRSRR,RH2M,-19.294620646369893,0.10560942117307337,0.04776562809163243,0.003830422715283017
2020,RRSRS,RH2M,-4.451127625034879,0.6431204220594762,0.004004562941061662,0.00045513441926684135
2020,RRSSR,RH2M,3.138550664128308,0.8385263303220685,0.0007758479737833834,0.00021605175038297942
2020,RRSSS,RH2M,-21.82537602819835,0.723193682006728,0.0023420663606942282,0.0006453857229926284
2020,RSRRR,RH2M,2.78135477546553,0.6862336101298115,0.0030455497620001104,1.5126995597031186e-06
2020,RSRRS,RH2M,-16.19070075655681,0.7430095544007189,0.0020072206792285385,1.4657457562929068e-05
2020,RSRSR,RH2M,2.9583054663025012,0.7235958811246586,0.0023349827897234388,7.925045467622808e-08
2020,RSRSS,RH2M,-188.10667469345427,0.6402363343132856,0.004074349749840445,3.45627864499749e-05
2020,RSSRR,RH2M,-722.3917980860635,0.1334568439364,0.04121362590555755,9.148737488933977e-06
2020,RSSRS,RH2M,47.674729325130215,0.9717210147230337,2.3488299590646022e-05,1.3752740702625755e-05
2020,RSSSR,RH2M,-4566.838812846871,0.21026154549173742,0.028910678431814274,1.8778592230457453e-05
2020,RSSSS,RH2M,7723.476506979176,0.5033357947131732,0.008336525091183544,3.5875578758055625e-05
2020,SRRRR,RH2M,20235.23852923627,0.40336952656554304,0.012966062706342485,2.9723565589733935e-05
2020,SRRRS,RH2M,164211.42195169447,0.43897327819170406,0.011132586142371892,0.00043080091017048196
2020,SRRSR,RH2M,59533.89482835545,0.7216356011423132,0.0023696211784907106,5.0619214663657175e-05
2020,SRRSS,RH2M,881330.3035575589,0.2519743655040318,0.024229511768194767,0.00020014508202248032
2020,SRSRR,RH2M,-1405122.4108817875,0.23381133639907745,0.02614618726631024,8.874558596260281e-05
2020,SRSRS,RH2M,3669510.702164552,0.10176970143453003,0.048812673476781754,5.97243464261141e-05
2020,SRSSR,RH2M,1023868.9360101663,0.9172117563101304,0.00020193127710088632,0.00022282692978222313
2020,SRSSS,RH2M,-94255434.52646442,0.01133364687714867,0.11293631914477076,0.0005650316761982943
2020,SSRRR,RH2M,-1184803.3243085188,0.8746997932334826,0.00046466876823159087,4.611631695664721e-06
2020,SSRRS,RH2M,96150102.47291182,0.4581577563689331,0.01023442884502257,0.00025753981500631346
2020,SSRSR,RH2M,9228428.767393187,0.8243519537176407,0.0009203258236666345,5.022945614870175e-06
2020,SSRSS,RH2M,399270932.61089194,0.6083428410784167,0.004896062262015999,0.000332024116699148
2020,SSSRR,RH2M,231932088.05556595,0.8073086590579125,0.0011112384841890366,9.345669570711271e-05
2020,SSSRS,RH2M,889842533.4185259,0.871461927109784,0.0004892012911397181,0.0005897594030471853
2020,SSSSR,RH2M,46775985937.48224,0.00301347583654161,0.15163516445835012,0.0008417196013462912
2020,SSSSS,RH2M,561357249583.217,0.037527296710450846,0.0776745856061688,0.04853189791827153
2020,RRRRR,T2M_MAX,0.006647452412969948,0.017175807347124494,0.10068635097898704,0.01417944577043172
2020,RRRRS,T2M_MAX,0.00034535609275455274,0.7311407415477673,0.0022043226843535546,0.00193958533319897
2020,RRRSR,T2M_MAX,-0.00018246463157509704,0.8484926900222961,0.0006819249872946909,0.001752801459963922
2020,RRRSS,T2M_MAX,0.001413325918119027,0.22452238733213803,0.02719593531758213,0.0025669311624086106
2020,RRSRR,T2M_MAX,0.0021021490252841986,0.14215882285669482,0.03946683952179819,0.0038638051148108966
2020,RRSRS,T2M_MAX,0.0007510232030694353,0.11927676005623954,0.04434376635133619,0.00043670084092431737
2020,RRSSR,T2M_MAX,0.00025435295553091503,0.4470030561294346,0.01074946646417263,0.00021389525954142887
2020,RRSSS,T2M_MAX,0.001094544813424743,0.054942841068344656,0.06653307564837718,0.0006038605072429426
2020,RSRRR,T2M_MAX,1.5288839127935628e-05,0.5858113156849778,0.005534518666017063,1.508922995824676e-06
2020,RSRRS,T2M_MAX,5.7973811468584766e-05,0.5063127813829961,0.008221303103549293,1.456619172282047e-05
2020,RSRSR,T2M_MAX,1.6462673098872792e-06,0.7978253086793718,0.0012257217405070575,7.933856986618516e-08
2020,RSRSS,T2M_MAX,3.264057701387599e-05,0.8080179239865902,0.0011029149500798585,3.466590766831921e-05
2020,RSSRR,T2M_MAX,0.00014045959318749826,0.04213577607132896,0.07427996635563305,8.833218540530919e-06
2020,RSSRS,T2M_MAX,3.3686075800546005e-05,0.6902376001419732,0.002964214218686312,1.3712296711622364e-05
2020,RSSSR,T2M_MAX,0.0002110651503029395,0.03155782471596556,0.082763225605889,1.7737210143874168e-05
2020,RSSSS,T2M_MAX,9.100140935470838e-05,0.5062492819303686,0.008223748818999566,3.587965868449957e-05
2020,SRRRR,T2M_MAX,-9.090570430399884e-05,0.4665701633833351,0.009858745383322098,2.9817139424198182e-05
2020,SRRRS,T2M_MAX,-0.00011442165086078379,0.8100148565498859,0.0010796576622271736,0.00043518047681251576
2020,SRRSR,T2M_MAX,-0.00032047246466275145,0.04444562048378977,0.07271833089822477,4.704975996960396e-05
2020,SRRSS,T2M_MAX,-3.998579806224925e-05,0.9025718245681966,0.00028004156199612495,0.00020505747559927383
2020,SRSRR,T2M_MAX,0.00041964935101527367,0.04974710828035632,0.06942698698692074,8.480148276979025e-05
2020,SRSRS,T2M_MAX,-0.00023215135423206615,0.19547823969746358,0.03083651504961582,6.085305607496849e-05
2020,SRSSR,T2M_MAX,0.00018421449503386322,0.5880046104567017,0.005470164865593041,0.00022165278837044905
2020,SRSSS,T2M_MAX,0.001834311214929375,0.0007915374998112099,0.18977379576241782,0.0005160886192959321
2020,SSRRR,T2M_MAX,-9.022428608106552e-06,0.8538681995324866,0.0006338677291467532,4.610851049631861e-06
2020,SSRRS,T2M_MAX,-0.0002010574468209284,0.5842267330423079,0.005581314417725025,0.0002587505686066948
2020,SSRSR,T2M_MAX,-1.9584426906906745e-05,0.7015747217571451,0.0027407636217796627,5.013793231640365e-06
2020,SSRSS,T2M_MAX,-0.000275730294309863,0.507228801317135,0.008186079958082848,0.0003309263768771709
2020,SSSRR,T2M_MAX,-1.4764971967585935e-05,0.9466417571944291,8.371054266997913e-05,9.355283190351498e-05
2020,SSSRS,T2M_MAX,0.0002952238320492006,0.5936517079202641,0.005306689064464742,0.0005869168537550181
2020,SSSSR,T2M_MAX,-0.002573588319549623,0.000127790211993732,0.23982893031839714,0.0007542166564681587
2020,SSSSS,T2M_MAX,-0.01185121554588654,0.02020707947592839,0.09589388040512925,0.047573215720506046
2020,RRRRR,T2M_MIN,-0.0010536099677515,0.5110540145628393,0.008040154395846266,0.015640195000377752
2020,RRRRS,T2M_MIN,0.0014389529197465446,0.008429268903420222,0.12164061710470919,0.001707416673646767
2020,RRRSR,T2M_MIN,0.0005278026791159427,0.3223724665836679,0.01813706108312041,0.0017221851939344666
2020,RRRSS,T2M_MIN,0.00036712621102752977,0.5758473769388743,0.005833036002609537,0.0026233012927995673
2020,RRSRR,T2M_MIN,-0.0003873903047368509,0.6326922968795377,0.004260370440691608,0.004005425353348302
2020,RRSRS,T2M_MIN,0.000144753121443038,0.5961167603121738,0.0052363210048125275,0.0004545715497293282
